category,region,distance,time_required,level,course_name,point_number,point_name,long_,lat_
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,502,이팝나무가로수길,126.9282412,37.55530862
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,503,홍대 걷고싶은 거리,126.9235097,37.55521843
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,504,홍대앞 서교로 디자인 서울 거리,126.9233424,37.5537352
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,505, 홍익어린이공원,126.9236429,37.55230813
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,506,홍대피카소거리,126.9242534,37.55055978
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,507,광흥창역 1번 출입구,126.9311964,37.54762125
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,508,홍대입구역 7번 출입구,126.9274995,37.55698998
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,509,홍대입구역 9번 출입구,126.9229854,37.55611677
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,510,상수역 2번 출입구,126.9230833,37.5478707
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,511,부군당,126.9288941,37.54987787
생태문화길,마포구,3.12km,2시간,2,홍대예술의거리 나들길,500,와우산(와우공원),126.9291739,37.55157481
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,494,월드컵경기장역 2번 출입구,126.8992162,37.56905596
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,496,난지미술창작스튜디오,126.8786149,37.56939846
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,497,월드컵경기장,126.8972415,37.56799778
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,486,매봉산 입구,126.8983729,37.57237094
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,487,매봉산 전망대,126.8971646,37.57307408
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,488,난지천 공원,126.8860135,37.57227239
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,489,노을공원,126.875284,37.57485153
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,490,메타세콰이어길,126.8792161,37.56784405
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,491,하늘공원,126.8834422,37.56987917
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,492, 평화의공원,126.8922729,37.56474962
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,493,월드컵경기장역 3번 출입구,126.8987688,37.57057476
생태문화길,마포구,19.29km,4시간30분,3,월드컵공원 나들길,495,자원순환테마전시관,126.8804941,37.5717276
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,483,대흥역 1번 출입구,126.9417382,37.54810174
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,481,연세대 동문,126.9458635,37.56644773
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,480,이대북아현문,126.9498813,37.56825887
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,479,이대 정문,126.9457625,37.55896456
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,478,서강대 동문,126.9442514,37.55072704
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,477,노고산,126.9421454,37.55355855
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,476,서강대 정문,126.9377241,37.55154638
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,482,연세대 정문,126.9369869,37.56059404
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,484,신촌역 3번 출입구,126.9370573,37.55562504
생태문화길,서대문구,6.14km,2시간30분,2,신촌대학탐방 나들길,485,신촌역사,126.941823,37.55965456
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,474,디지털미디어시티역 2번 출입구,126.900074,37.57576302
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,472,매봉산 전망대,126.8973186,37.57314228
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,473,매봉산입구,126.8991092,37.5719752
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,471,매봉산 근린공원,126.8960876,37.57410473
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,470,서진교회,126.8941792,37.57456984
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,469,벚나무 가로수길,126.8909325,37.57437076
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,468,상암근린공원(상암산),126.8859938,37.57778235
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,467,상암근린공원(연못),126.8833995,37.57962246
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,466,구룡근린공원,126.8834851,37.58332159
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,465,상암DMC,126.8892026,37.58101607
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,464,DMC홍보관,126.8921088,37.57867555
생태문화길,마포구,4.62km,2시간,2,상암산 DMC 체험나들길,475,월드컵경기장역 3번 출입구,126.8990446,37.5706032
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1180,개화동,126.7984215,37.58281043
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1418,개화역 지하철 9호선,126.7978782,37.57851092
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1417,화혜단지,126.7691212,37.55681553
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1174,개화동버스정류장 인근,126.7986956,37.58479636
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1175,굴포천하류 인근,126.7838173,37.5783053
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1176,김포공항 인근,126.7792502,37.5625134
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1177,굴포천 상류 인근,126.7813022,37.55048139
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1178,덕산초등학교대장분교장 인근,126.7869943,37.54061799
한강지천길/계절길,강서구,9.35Km,2시간30분,1,굴포천(대두둑천),1179,대장동종점,126.7883592,37.54177193
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1157,전호리마을회관인근,126.7950476,37.60115765
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1156,가양역 9호선,126.8550524,37.56096587
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1155,양천향교역 9호선,126.8412614,37.56837978
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1154,방화역 5호선,126.8122743,37.57746653
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1167,강서구민올림픽체육관,126.850478,37.5594148
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1166,방화근린공원,126.8118567,37.58318254
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1165,양천향교,126.8397247,37.57308228
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1164,풍산심씨문정공파묘역,126.8075302,37.57992074
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1163,염창동동아아파트 인근,126.8726894,37.55698907
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1162,가양역 인근,126.8587281,37.56602807
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1161,양천향교 인근,126.84127,37.57613144
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1160,축구장 인근,126.8235433,37.58318949
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1159,강서습지생태공원 인근,126.8184115,37.58616938
한강지천길/계절길,강서구,8.91Km,3시간,1,강서한강길,1158,서울도시철도공사방화차량기지 인근,126.8082821,37.59065026
생태문화길,강서구,2.51km,1시간 50분,1,우장산 공원 산책길,463,강서구민회관,126.8439229,37.55336387
생태문화길,강서구,2.51km,1시간 50분,1,우장산 공원 산책길,461,한국폴리텍대학 앞(우장산공원 외곽 산책로),126.8423289,37.54915649
생태문화길,강서구,2.51km,1시간 50분,1,우장산 공원 산책길,460,우장산공원 출입구,126.8409046,37.55248721
생태문화길,강서구,2.51km,1시간 50분,1,우장산 공원 산책길,956,지하철 5호선 우장산역 1번 출입구,126.8365637,37.54907445
생태문화길,강서구,2.51km,1시간 50분,1,우장산 공원 산책길,462,우장산생태육교,126.8442298,37.5530134
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,457,백석중학교후문,126.8584535,37.54864057
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,443,담소터,126.85217,37.53935937
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,442,봉제산숲길 시작,126.8517497,37.5366363
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,451,등촌로 13길,126.858784,37.53918816
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,452,대일고등학교,126.8629152,37.53854066
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,453,봉제산근린공원,126.8509617,37.54221547
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,454,경로수녀회,126.8503386,37.54431411
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,455,청구빌라,126.8517864,37.5471086
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,456,백석빌라,126.8577847,37.54631115
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,444,봉제산배드민턴장,126.8547038,37.54164583
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,458,그리스도대학교,126.8540906,37.5491463
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,459,등촌로51길,126.8563229,37.55103331
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,954,지하철 9호선 등촌역 8번 출입구,126.8636746,37.5513524
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,955,지하철 25호선 까치산역 1번 출입구,126.8466913,37.53209867
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,450,신곡초등학교,126.8566351,37.53853428
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,449,버스정류장(미주아파트),126.855337,37.53780048
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,448,등촌중학교후문,126.8585433,37.5523948
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,447,뒷동산숲길 시작점,126.856859,37.55148843
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,446,등서초등학교 운동장,126.8553596,37.55155974
생태문화길,강서구,2.61km,1시간30분,1,봉제산 숲 나들길,445,봉제산주능선길시작점,126.8562074,37.54244645
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),438,내촌마을,126.8028767,37.5777977
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),439,마타사,126.8032421,37.58049593
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),440,개화동교회,126.8000566,37.5813737
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),441,개화10가길,126.8023285,37.58636199
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),429,하늘길 전망대,126.8044784,37.57826798
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),430,개화산 호국 충혼비,126.8042413,37.58141819
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),431,신선바위 전망대,126.8019904,37.58209987
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),432,아라뱃길 전망대,126.8016576,37.58278431
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),433,약사사,126.8059106,37.58325827
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),434, 개화산 시작,126.8119924,37.58286453
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),435,꿩고개 공원(치현산),126.8166201,37.57955834
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),436,서남물재생센터 메타세쿼이아길,126.8197708,37.58143052
생태문화길,강서구,7.74km,2시간40분,2,개화산 나들길(강서 둘레길 12코스),437,개화산역 2번 출입구,126.8060879,37.57264363
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,427,구암공원,126.8529803,37.56803403
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,957,지하철 9호선 양천향교역 2번 출입구,126.841275,37.56897954
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,423,겸재정선기념관,126.8384932,37.57261385
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,422,양천향교,126.8398492,37.57305918
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,424, 궁산산책로,126.8393359,37.57480424
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,425,소악루,126.8411422,37.57449845
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,426,가로숲길,126.8442382,37.57356106
생태문화길,강서구,2.51km,1시간30분,1,강서문화 산책길,428,허준박물관,126.8502605,37.56794614
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,409,구로지양산숲길,126.8227714,37.50708658
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,421,궁동생태공원,126.8291428,37.5011979
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,420,버스정류장(동부골든아파트후문),126.8439924,37.50058734
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,419,버스정류장(신정이펜하우스1단지),126.8271002,37.51616869
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,418,삼작로 갈림길,126.8211433,37.5182015
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,417,도시자연공원,126.8322678,37.516257
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,416,양천중학교,126.8312707,37.5194693
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,415,야생화단지,126.8346401,37.50362592
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,414,궁동터널위 지양산 숲길 시작,126.8311888,37.50659954
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,413,온수역 6번 출구,126.8230044,37.49252155
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,412,지양산 산책로,126.8213252,37.4932419
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,411,차돌바위,126.8220549,37.50477556
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,410,작동터널위,126.8229967,37.50608648
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,408,체력단련장,126.8251213,37.51838654
생태문화길,구로구,6.90km,3시간,2,구로 지양산 숲 나들길,407,지양산 숲길 산책로 출구,126.8299055,37.52221775
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,400,배드민턴장,126.8500683,37.48884212
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,401,야생화단지,126.8487427,37.48989469
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,402,숲속길,126.8473335,37.48824856
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,403,오류동역 1번출입구,126.8448915,37.49404941
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,404,버스정류장(개봉한진아파트기점),126.8522024,37.48610829
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,405,버스정류장(한진아파트후문),126.8539262,37.48369058
생태문화길,구로구,1.50km,1시간,1,개웅산 숲 산책길,406,개봉공원,126.8484238,37.48675597
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1251,평강성서유물박물관,126.8447287,37.4920581
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1250,구로문화원,126.8646318,37.49749339
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1244,철산교앞,126.8593954,37.48818596
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1245,목감천공영무료주차장,126.8595102,37.48757269
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1246,개봉3동주민센터 인근,126.8559823,37.48555788
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1247,개명초등학교 인근,126.8500047,37.48157673
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1248,광일초등학교 인근,126.8453231,37.47197138
한강지천길/계절길,구로구양천구,3.71Km,1시간,1,목감천,1249,천왕역 지하철 7호선,126.8384395,37.48704604
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,398,신목동역 1번 출입구,126.8826418,37.54446589
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,388,용왕산 진입로,126.8731128,37.53895466
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,389,운동시설/쉼터,126.8734923,37.54098907
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,390,건영아파트 진입로,126.8732732,37.54206221
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,391,화장실,126.874496,37.5424445
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,392,농구장,126.8759065,37.54290438
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,393,운동장,126.8782619,37.54393433
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,394,야외무대/놀이터,126.8769685,37.54236597
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,395,용왕정,126.8794964,37.54328947
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,396,달거리약수터,126.8791195,37.54483952
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,397,갈림길,126.8798842,37.54606825
생태문화길,양천구,2.63km,1시간30분,1,용왕산 나들길,399,버스정류장(용왕산입구),126.8733717,37.53827101
생태문화길,양천구,0.96km,30분,1,서서울호수공원 산책길,386,버스정류장(서서울호수공원),126.8327291,37.52902565
생태문화길,양천구,0.96km,30분,1,서서울호수공원 산책길,387,지양로16길,126.8324045,37.52451212
생태문화길,양천구,0.96km,30분,1,서서울호수공원 산책길,385,서서울호수공원 몬드리안 정원,126.8309572,37.52616275
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,375,생태연못,126.8690857,37.54339328
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,374,진입마당,126.8692888,37.54329446
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,382,목동중앙본로29길,126.8694877,37.54434028
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,383,목동중앙본로7가길,126.8662441,37.54326402
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,384,목동중앙본로7가길,126.8673631,37.54237309
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,953,지하철 9호선 염창역 4번 출입구,126.8738328,37.54671609
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,381,보호초식물화원,126.8683209,37.54274048
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,380,숲속길,126.8677604,37.54302306
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,379,전망데크,126.8676103,37.54358653
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,378,아카시아나무 숲길,126.8684917,37.54357924
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,377,달맞이 언덕,126.869012,37.54376396
생태문화길,양천구,0.59km,30분,1,달마을공원 산책길,376,야생초화원,126.8690892,37.54355701
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1392,나이아가라 호텔,126.879017,37.55336114
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1403,흑석역 지하철 9호선,126.9635387,37.50855572
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1553,선유도역 지하철 9호선,126.9261543,37.51328282
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1554,대방역 지하철 1호선,126.9261543,37.51328282
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1402,당산역 지하철 29호선,126.902572,37.53470549
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1401,영등포아트홀,126.8997699,37.52638111
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1400,선유도,126.9002894,37.54338052
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1399,국립현충원,126.9752446,37.50335337
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1398,국립현충원 인근,126.9758854,37.50486591
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1397,노들섬 인근,126.9579054,37.51339974
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1396,조선이흠례 묘지 인근,126.9265565,37.51343194
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1395,여의나루역수상택시승강장 인근,126.9322308,37.52739143
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1394,KBS견학홀 인근,126.9130228,37.52617135
한강지천길/계절길,영등포구,21.1Km,8시간,1,영등포동작구한강길,1393,선유도 인근,126.8962976,37.54281762
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1421,석수역 인근,126.8999452,37.43656303
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1547,신목동역 지하철 9호선,126.883233,37.54436397
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1374,석수역 지하철 1호선,126.9021336,37.43527897
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1373,독산역 인근,126.8844645,37.46503262
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1372,독산역 지하철 1호선,126.8895079,37.46579028
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1371,가산디지털단지 인근,126.8765267,37.47469214
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1370,광명시청 인근,126.8717598,37.4845816
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1369,도림천역 지하철 2호선,126.8824629,37.51452697
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1368,구일역 지하철 1호선,126.8715909,37.49708395
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1367,구일역 인근,126.8691392,37.4966215
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1366,어린이교통공원 인근,126.8727865,37.50803692
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1365,어린이 교통 공원,126.8700152,37.50937865
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1364,오금사거리 인근,126.8782123,37.51492595
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1363,오목교역 지하철 5호선,126.8764509,37.52437345
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1362,오목교 인근,126.878498,37.52530395
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1361,목동종합운동장,126.8820628,37.53133982
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1360,목동종합운동장 인근,126.8872968,37.53133363
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1359,목마공원 인근,126.8866047,37.53889583
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1358,목마공원,126.8856118,37.53854779
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1357,백골부대전적비 인근,126.8794783,37.54810677
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,안양천길,1356,백골부대전적비,126.8822893,37.54853354
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,368,신도림역,126.8926641,37.50911523
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,371,도림천역 2번 출입구,126.8828345,37.51458256
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,372,신풍역 2번 출입구,126.9097366,37.50002431
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,370,신길동 넝쿨장미길,126.9083189,37.49613386
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,373,문래공원,126.8938135,37.51664696
생태문화길,영등포구,3.84km,1시간30분,1,영등포 봄꽃 나들길,369,신길공원,126.90586,37.49972347
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,366,국회의사당역 3번 출입구,126.9186121,37.52792088
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,361,여의도공원 10번 출입구,126.9288895,37.52922496
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,362,여의도공원 산책로,126.9258708,37.52771311
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,363,여의도공원 광장,126.9192663,37.52486713
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,364,여의도공원 3번 출구,126.9180555,37.52251833
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,365,여의도공원 샛강생태공원,126.9166813,37.521488
생태문화길,영등포구,2.82km,1시간30분,1,여의도공원 산책길,367,여의도역 3번 출입구,126.9239733,37.52231642
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1204,보라매공원 인근,126.916348,37.48927883
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1205,신림역 2호선,126.9296641,37.4843935
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1206,신림역 인근,126.9262395,37.48366486
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1207,장군봉근린공원 인근,126.936507,37.47731075
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1208,청룡산 인근,126.9428358,37.47084888
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1209,서울대,126.9525186,37.46325068
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1196,신도림역 12호선 ,126.8916714,37.50783238
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1198,박정희 대통령 흉상(문래공원) 인근,126.8897024,37.51161857
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1197,박정희 대통령 흉상(문래공원),126.8940329,37.51750316
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1419,도림천역 지하철 2호선,126.8824381,37.51444035
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1552,버스정류장(서울대학교),126.9478541,37.46685597
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1199,63 시티,126.9401728,37.51960531
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1200,대림역 27호선,126.8969862,37.49275183
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1201,영남중학교 인근,126.8937188,37.49671026
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1202,구로디지털단지역 2호선,126.9008362,37.4851997
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,도림천길,1203,구로디지털단지역 인근,126.9007422,37.48557825
